1.00E-11,1454.94
1.10E-11,1385.32
1.22E-11,1319.03
1.34E-11,1255.92
1.48E-11,1195.82
1.63E-11,1138.6
1.80E-11,1084.12
1.99E-11,1032.24
2.19E-11,982.848
2.42E-11,935.818
2.67E-11,891.039
2.94E-11,848.402
3.24E-11,807.806
3.58E-11,769.152
3.95E-11,732.348
4.35E-11,697.305
4.80E-11,663.939
5.30E-11,632.169
5.84E-11,601.92
6.44E-11,573.118
7.11E-11,545.694
7.84E-11,519.583
8.65E-11,494.721
9.54E-11,471.049
1.05E-10,448.51
1.16E-10,427.049
1.28E-10,406.615
1.41E-10,387.159
1.56E-10,368.634
1.72E-10,350.995
1.90E-10,334.201
2.09E-10,318.21
2.31E-10,302.984
2.54E-10,288.487
2.81E-10,274.684
3.09E-10,261.542
3.41E-10,249.028
3.77E-10,237.113
4.15E-10,225.768
4.58E-10,214.967
5.05E-10,204.682
5.57E-10,194.889
6.15E-10,185.565
6.78E-10,176.688
7.48E-10,168.235
8.25E-10,160.187
9.10E-10,152.524
1.00E-09,145.228
1.11E-09,138.281
1.22E-09,131.666
1.35E-09,125.368
1.49E-09,119.372
1.64E-09,113.663
1.81E-09,108.227
1.99E-09,103.051
2.20E-09,98.1236
2.43E-09,93.4317
2.68E-09,88.9646
2.95E-09,84.7113
3.26E-09,80.6618
3.59E-09,76.8064
3.96E-09,73.1357
4.37E-09,69.641
4.82E-09,66.3142
5.32E-09,63.1473
5.87E-09,60.1329
6.47E-09,57.264
7.14E-09,54.5332
7.87E-09,51.9334
8.68E-09,49.4575
9.58E-09,47.0988
1.06E-08,44.852
1.17E-08,42.7123
1.29E-08,40.676
1.42E-08,38.7387
1.56E-08,36.8954
1.73E-08,35.1407
1.90E-08,33.469
2.10E-08,31.8768
2.32E-08,30.3615
2.52E-08,29.0883
2.53E-08,29.0552
2.79E-08,27.6766
3.08E-08,26.3639
3.40E-08,25.1144
3.75E-08,23.9261
4.13E-08,22.7976
4.56E-08,21.7246
5.03E-08,20.7013
5.54E-08,19.7263
6.12E-08,18.799
6.75E-08,17.9173
7.44E-08,17.0791
8.21E-08,16.2836
9.12E-08,15.4766
1.01E-07,14.709
1.12E-07,14.029
1.23E-07,13.3833
1.36E-07,12.7703
1.50E-07,12.1889
1.67E-07,11.6017
1.85E-07,11.0434
2.05E-07,10.5154
2.28E-07,10.0175
2.54E-07,9.54786
2.80E-07,9.13542
3.13E-07,8.6934
3.47E-07,8.3018
3.86E-07,7.93467
4.29E-07,7.59144
4.76E-07,7.27095
5.29E-07,6.9733
5.88E-07,6.698
6.62E-07,6.41414
7.40E-07,6.17126
8.22E-07,5.96708
9.13E-07,5.78577
1.01E-06,5.62985
1.13E-06,5.50037
1.24E-06,5.40713
1.38E-06,5.3388
1.53E-06,5.30699
1.56E-06,5.30623
1.71E-06,5.32481
1.88E-06,5.39581
2.04E-06,5.4967
2.18E-06,5.63186
2.33E-06,5.79772
2.46E-06,5.98952
2.60E-06,6.23329
2.75E-06,6.54319
2.89E-06,6.88399
3.01E-06,7.23876
3.12E-06,7.59194
3.23E-06,8.01067
3.32E-06,8.40154
3.42E-06,8.85283
3.52E-06,9.37697
3.59E-06,9.8268
3.67E-06,10.3361
3.74E-06,10.9127
3.82E-06,11.5724
3.90E-06,12.3279
3.99E-06,13.2033
4.04E-06,13.8643
4.10E-06,14.5987
4.16E-06,15.4179
4.22E-06,16.3358
4.28E-06,17.3681
4.34E-06,18.5321
4.38E-06,19.5086
4.43E-06,20.5893
4.48E-06,21.7935
4.52E-06,23.134
4.57E-06,24.6323
4.62E-06,26.3145
4.67E-06,28.2219
4.72E-06,30.3889
4.75E-06,31.9967
4.78E-06,33.7724
4.82E-06,35.7122
4.85E-06,37.8688
4.89E-06,40.2419
4.92E-06,42.9003
4.95E-06,45.8489
4.99E-06,49.1795
5.02E-06,51.9343
5.04E-06,54.9699
5.07E-06,58.3122
5.10E-06,61.9881
5.12E-06,66.103
5.15E-06,70.6615
5.18E-06,75.7533
5.20E-06,81.4929
5.23E-06,87.9339
5.25E-06,92.7115
5.27E-06,97.9423
5.29E-06,103.646
5.30E-06,109.883
5.32E-06,116.773
5.34E-06,124.41
5.36E-06,132.848
5.38E-06,142.2
5.40E-06,152.684
5.41E-06,161.411
5.43E-06,170.93
5.44E-06,181.338
5.46E-06,192.75
5.47E-06,205.364
