1e-10,2.08755
5e-10,2.08755
5e-10,2.082
7.5e-10,2.082
7.5e-10,2.07726
1e-09,2.07726
1e-09,2.07333
1.1999999999999998e-09,2.07333
1.1999999999999998e-09,2.06981
1.5e-09,2.06981
1.5e-09,2.06256
2e-09,2.06256
2e-09,2.0542
2.5e-09,2.0542
2.5e-09,2.0465
3e-09,2.0465
3e-09,2.03364
4e-09,2.03364
4e-09,2.01731
5e-09,2.01731
5e-09,1.98991
7.5e-09,1.98991
7.5e-09,1.95047
1e-08,1.95047
1e-08,1.82774
2.5299999999999998e-08,1.82774
2.5299999999999998e-08,1.69299
3e-08,1.69299
3e-08,1.6116
4e-08,1.6116
4e-08,1.51552
5e-08,1.51552
5e-08,1.43674
6e-08,1.43674
6e-08,1.3753
7e-08,1.3753
7e-08,1.32918
8e-08,1.32918
8e-08,1.2971
9e-08,1.2971
9e-08,1.27719
1e-07,1.27719
1e-07,1.26571
1.25e-07,1.26571
1.25e-07,1.2765
1.375e-07,1.2765
1.375e-07,1.29131
1.5e-07,1.29131
1.5e-07,1.3101
1.625e-07,1.3101
1.625e-07,1.33003
1.75e-07,1.33003
1.75e-07,1.35012
1.875e-07,1.35012
1.875e-07,1.36957
2e-07,1.36957
2e-07,1.38884
2.1249999999999998e-07,1.38884
2.1249999999999998e-07,1.40757
2.25e-07,1.40757
2.25e-07,1.4279
2.3749999999999998e-07,1.4279
2.3749999999999998e-07,1.45406
2.5e-07,1.45406
2.5e-07,1.49308
2.625e-07,1.49308
2.625e-07,1.55284
2.75e-07,1.55284
2.75e-07,1.62879
2.8749999999999995e-07,1.62879
2.8749999999999995e-07,1.68706
3e-07,1.68706
3e-07,1.68736
3.1249999999999997e-07,1.68736
3.1249999999999997e-07,1.63063
3.25e-07,1.63063
3.25e-07,1.55582
3.375e-07,1.55582
3.375e-07,1.4951
3.5e-07,1.4951
3.5e-07,1.45452
3.6249999999999997e-07,1.45452
3.6249999999999997e-07,1.42776
3.75e-07,1.42776
3.75e-07,1.41079
3.875e-07,1.41079
3.875e-07,1.39927
4e-07,1.39927
4e-07,1.38502
4.2499999999999995e-07,1.38502
4.2499999999999995e-07,1.36886
4.5e-07,1.36886
4.5e-07,1.35389
4.7499999999999995e-07,1.35389
4.7499999999999995e-07,1.3393
5e-07,1.3393
5e-07,1.32535
5.25e-07,1.32535
5.25e-07,1.31216
5.5e-07,1.31216
5.5e-07,1.30008
5.749999999999999e-07,1.30008
5.749999999999999e-07,1.28926
6e-07,1.28926
6e-07,1.28206
6.125000000000001e-07,1.28206
6.125000000000001e-07,1.27766
6.249999999999999e-07,1.27766
6.249999999999999e-07,1.27377
6.374999999999999e-07,1.27377
6.374999999999999e-07,1.27037
6.5e-07,1.27037
6.5e-07,1.26591
6.75e-07,1.26591
6.75e-07,1.2614
7e-07,1.2614
7e-07,1.25858
7.249999999999999e-07,1.25858
7.249999999999999e-07,1.25743
7.5e-07,1.25743
7.5e-07,1.25793
7.75e-07,1.25793
7.75e-07,1.26003
8e-07,1.26003
8e-07,1.26369
8.249999999999999e-07,1.26369
8.249999999999999e-07,1.26881
8.499999999999999e-07,1.26881
8.499999999999999e-07,1.27535
8.75e-07,1.27535
8.75e-07,1.28271
9e-07,1.28271
9e-07,1.28933
9.124999999999999e-07,1.28933
9.124999999999999e-07,1.29444
9.25e-07,1.29444
9.25e-07,1.2992
9.374999999999999e-07,1.2992
9.374999999999999e-07,1.30494
9.499999999999999e-07,1.30494
9.499999999999999e-07,1.31058
9.624999999999999e-07,1.31058
9.624999999999999e-07,1.31625
9.75e-07,1.31625
9.75e-07,1.32275
9.875e-07,1.32275
9.875e-07,1.32891
1e-06,1.32891
1e-06,1.33384
1.005e-06,1.33384
1.005e-06,1.33606
1.0099999999999999e-06,1.33606
1.0099999999999999e-06,1.33875
1.0149999999999998e-06,1.33875
1.0149999999999998e-06,1.34192
1.02e-06,1.34192
1.02e-06,1.34471
1.025e-06,1.34471
1.025e-06,1.34708
1.0299999999999999e-06,1.34708
1.0299999999999999e-06,1.3499
1.0349999999999998e-06,1.3499
1.0349999999999998e-06,1.35317
1.04e-06,1.35317
1.04e-06,1.35607
1.045e-06,1.35607
1.045e-06,1.35857
1.05e-06,1.35857
1.05e-06,1.3615
1.0549999999999999e-06,1.3615
1.0549999999999999e-06,1.36486
1.06e-06,1.36486
1.06e-06,1.36787
1.065e-06,1.36787
1.065e-06,1.37049
1.07e-06,1.37049
1.07e-06,1.37352
1.0749999999999999e-06,1.37352
1.0749999999999999e-06,1.37696
1.08e-06,1.37696
1.08e-06,1.38006
1.085e-06,1.38006
1.085e-06,1.38279
1.09e-06,1.38279
1.09e-06,1.38591
1.0949999999999999e-06,1.38591
1.0949999999999999e-06,1.38942
1.1e-06,1.38942
1.1e-06,1.39244
1.105e-06,1.39244
1.105e-06,1.39493
1.11e-06,1.39493
1.11e-06,1.39778
1.115e-06,1.39778
1.115e-06,1.40099
1.12e-06,1.40099
1.12e-06,1.40456
1.125e-06,1.40456
1.125e-06,1.40851
1.1299999999999998e-06,1.40851
1.1299999999999998e-06,1.41183
1.135e-06,1.41183
1.135e-06,1.41447
1.1399999999999999e-06,1.41447
1.1399999999999999e-06,1.41744
1.145e-06,1.41744
1.145e-06,1.42075
1.1499999999999998e-06,1.42075
1.1499999999999998e-06,1.42731
1.1625e-06,1.42731
1.1625e-06,1.43533
1.175e-06,1.43533
1.175e-06,1.44379
1.1874999999999999e-06,1.44379
1.1874999999999999e-06,1.45282
1.2e-06,1.45282
1.2e-06,1.46077
