Emt,Eme,E0,Pu239a,Pu240a,Pu241a,U235a,U238a,Pu239f,Pu240f,Pu241f,U235f,U238f,SumErr
0.310526315789,100000.0,0.0621052631579,0.381204391867,0.324793009514,0.276812291467,0.335243240445,3.78244081736,0.351863291652,0.747471304548,0.321457035283,0.304071861229,1.37682312466,8.20218036802
0.310526315789,100000.0,0.0657894736842,0.435384168498,0.328312587883,0.361311866468,0.406528936573,3.82268840801,0.417493256881,0.771394620113,0.403694401678,0.399918291931,1.4109034386,8.75762997663
0.310526315789,100000.0,0.0694736842105,0.477451668769,0.330867204159,0.425590620514,0.459581545846,3.85362074139,0.467636651814,0.789579418178,0.466112582913,0.471140764845,1.4367958844,9.17837708282
0.310526315789,100000.0,0.0731578947368,0.510796773235,0.332768540771,0.475602943971,0.500010419529,3.87787458156,0.506807860568,0.803700786197,0.514560297944,0.525329340465,1.45689385449,9.50434539873
0.310526315789,100000.0,0.0768421052632,0.537717964935,0.334215729873,0.51530213199,0.531476559128,3.89723812463,0.538017163393,0.814878796565,0.552920994289,0.567435627115,1.47279667739,9.7619997693
0.310526315789,100000.0,0.0805263157895,0.559809003069,0.335339460044,0.547378004423,0.556430759145,3.91294925947,0.563320646664,0.823879456687,0.583836172236,0.600772573753,1.48559750215,9.96931283763
0.310526315789,100000.0,0.0842105263158,0.57819904667,0.336227688633,0.573703718007,0.576553448784,3.92588238281,0.584155109623,0.831238117527,0.609144247095,0.627610297063,1.49605993717,10.1387739934
0.310526315789,100000.0,0.0878947368421,0.593704406823,0.336941007867,0.595612189527,0.593022756883,3.93666709086,0.601546195888,0.837336630552,0.630152339717,0.64953920297,1.50472840611,10.2792502272
0.310526315789,100000.0,0.0915789473684,0.606926355855,0.337522060097,0.614070949713,0.60668173294,3.94576491227,0.61624056415,0.842452557998,0.647808308798,0.667696471969,1.51199848836,10.3971624021
0.310526315789,100000.0,0.0952631578947,0.618315447792,0.338001447761,0.629795210519,0.618145068532,3.95351983744,0.628791649748,0.84679120159,0.662812028165,0.682910568966,1.51816267568,10.4972451362
0.310526315789,100000.0,0.0989473684211,0.628214655068,0.338401528856,0.643322541818,0.627868708514,3.96019220902,0.63961648207,0.85050686511,0.675688885309,0.695795473122,1.5234407337,10.5830480826
0.310526315789,100000.0,0.102631578947,0.636888846228,0.338738907255,0.655063188687,0.636196198364,3.96598186025,0.649034075637,0.853717239023,0.686839297388,0.706813392688,1.52800023354,10.6572732391
0.310526315789,100000.0,0.106315789474,0.644545289518,0.339026099581,0.665334616427,0.643390140517,3.97104418198,0.657291855087,0.856513307121,0.696572695283,0.716317311793,1.53197068638,10.7220061837
0.310526315789,100000.0,0.11,0.651348152948,0.339272671803,0.674385645085,0.649653929124,3.97550145881,0.664584160663,0.858966284216,0.70513125535,0.724580374219,1.53545343862,10.7788773708
0.321052631579,100000.0,0.04,0.975993986052,0.198161421285,2.10370959528,1.89988663805,2.77434391704,1.4522467119,0.0982977319704,1.99737952608,2.71213350964,0.448569813301,14.6607228506
0.321052631579,100000.0,0.0436842105263,0.548095381914,0.246311274513,1.29365813134,1.09878789038,3.09222618351,0.849436554024,0.313656181876,1.20861010576,1.62993194311,0.757223562582,11.037937209
0.321052631579,100000.0,0.0473684210526,0.23851024348,0.27707356496,0.735662360069,0.56457022146,3.32565695071,0.429335572817,0.465918096031,0.66374742842,0.908132432302,0.975063588669,8.58367045891
0.321052631579,100000.0,0.0510526315789,0.0198699116908,0.29656068487,0.357301227314,0.213122581612,3.49105431221,0.14179626916,0.570818176412,0.294016363507,0.433525987231,1.12494747108,6.94301298509
0.321052631579,100000.0,0.0547368421053,0.135424721335,0.309110637722,0.0978130263078,0.0211141144687,3.60812386949,0.0569818783506,0.643444909937,0.0405929822022,0.117509105749,1.22861172879,6.25872697435
0.321052631579,100000.0,0.0584210526316,0.247815918621,0.317414418655,0.0842847486068,0.181085001839,3.69220389677,0.197458684462,0.694671056396,0.136988978035,0.0980398012153,1.3016683331,6.9516308377
0.321052631579,100000.0,0.0621052631579,0.331068469063,0.323076255018,0.215513798961,0.293426391506,3.75384699075,0.299336298655,0.731661139592,0.264700042591,0.249186942414,1.35438498146,7.81620131001
0.321052631579,100000.0,0.0657894736842,0.394213021186,0.327052450039,0.312615844024,0.374535113139,3.80004636173,0.375158016474,0.759025824829,0.358966379248,0.358134273043,1.39336058712,8.45310787082
0.321052631579,100000.0,0.0694736842105,0.443187713843,0.329922880629,0.386261182672,0.434632726252,3.8354188136,0.432972754479,0.779742487782,0.43026656242,0.438718480815,1.42285214904,8.93397575154
0.321052631579,100000.0,0.0731578947368,0.481953613003,0.332047693547,0.443381180163,0.480226251559,3.86304486644,0.478038965894,0.795762952033,0.485408670504,0.499743897339,1.44564808182,9.3052561723
0.321052631579,100000.0,0.0768421052632,0.51320421943,0.333656469543,0.488580819498,0.515558167129,3.88501466119,0.513867601981,0.808392209825,0.528914329461,0.546947327085,1.46361145959,9.59774726474
0.321052631579,100000.0,0.0805263157895,0.538809354846,0.334899394798,0.524991084147,0.543462283605,3.90277348044,0.542856409309,0.818521371638,0.563855716811,0.584157976825,1.47801373985,9.83234081227
0.321052631579,100000.0,0.0842105263158,0.560093935757,0.335877171963,0.554789065781,0.565876152237,3.91734013451,0.566679366668,0.826771768499,0.592366953147,0.613991863169,1.48974100483,10.0235274166
0.321052631579,100000.0,0.0878947368421,0.57801532987,0.336658898535,0.579520939837,0.584153890603,3.92944633627,0.586529763923,0.833585351902,0.615961894257,0.638275667547,1.49942324225,10.181571315
0.321052631579,100000.0,0.0915789473684,0.593278112741,0.337293006919,0.600306592654,0.599261307056,3.93962696776,0.603274892522,0.839282411688,0.635735534776,0.658311035778,1.50751683368,10.3138866956
0.321052631579,100000.0,0.0952631578947,0.6064096944,0.337814116264,0.617971975213,0.611900281292,3.94827953052,0.617556491807,0.844099128516,0.652494274835,0.675042989064,1.51435819321,10.4259266751
0.321052631579,100000.0,0.0989473684211,0.617811089908,0.338247420748,0.633136466484,0.622589742668,3.9557039848,0.629857284571,0.848212472502,0.666841883122,0.689169518752,1.52019931432,10.5217691779
0.321052631579,100000.0,0.102631578947,0.627791623327,0.338611560079,0.646271673136,0.631719463567,3.96212990822,0.6405459026,0.851757017618,0.679237327533,0.701214352303,1.52523176484,10.6045105932
0.321052631579,100000.0,0.106315789474,0.636593061577,0.338920534726,0.657741739533,0.639586478327,3.96773531845,0.649907776708,0.854836497154,0.690034396317,0.711576189499,1.52960317069,10.676535163
0.321052631579,100000.0,0.11,0.644406672953,0.339185007616,0.667831463422,0.646420181189,3.97265992514,0.658166741739,0.857531877363,0.699509312644,0.72056261314,1.53342872884,10.739702524
0.331578947368,100000.0,0.04,1.18532721326,0.182133086603,2.43877477553,2.19630694087,2.62963244193,1.71422346219,0.00806807938623,2.32030103369,3.11080202921,0.31976265789,16.1053317206
0.331578947368,100000.0,0.0436842105263,0.725946089383,0.234563025498,1.56308136051,1.32683564968,2.9719556995,1.0636857148,0.240761047425,1.46724261764,1.93575738509,0.653302474167,12.1831310637
0.331578947368,100000.0,0.0473684210526,0.380600791636,0.268962023648,0.939889103427,0.72976059393,3.23254618922,0.594597005348,0.410824555047,0.858627744156,1.12883387843,0.89661098689,9.44125287172
0.331578947368,100000.0,0.0510526315789,0.131427600814,0.291033968508,0.509927981954,0.331108666517,3.42061303842,0.267510018165,0.529988730297,0.438598612132,0.590469834954,1.06686466993,7.57754312168
0.331578947368,100000.0,0.0547368421053,0.0475311451314,0.305309438801,0.212701647,0.0638611199446,3.55479322426,0.0393355711811,0.613080075205,0.148550239147,0.229994180221,1.18545346628,6.40061010717
0.331578947368,100000.0,0.0584210526316,0.177727269854,0.314749757656,0.00358138296219,0.11879129979,3.65136981571,0.122506748011,0.671780690425,0.0551177539049,0.0160052532511,1.2691591361,6.40078910766
0.331578947368,100000.0,0.0621052631579,0.274357322091,0.321166568231,0.147070879056,0.246809953139,3.72210503346,0.239964116558,0.714109376331,0.201466231377,0.188126743833,1.32947525976,7.38465148384
0.331578947368,100000.0,0.0657894736842,0.347660674682,0.325653299354,0.258337123576,0.338930457632,3.77498021659,0.327309390103,0.745332127659,0.309235352642,0.311751775926,1.37393867324,8.1131290914
0.331578947368,100000.0,0.0694736842105,0.404469919069,0.328876386952,0.342504209914,0.406918544731,3.8153263947,0.393805399209,0.76888337553,0.390497456942,0.402811789356,1.40745951135,8.66155298775
0.331578947368,100000.0,0.0731578947368,0.449380166967,0.331250181969,0.407593181915,0.458284662427,3.84671968632,0.445538921244,0.787024277885,0.453131548775,0.471469529914,1.43326774363,9.08365990104
0.331578947368,100000.0,0.0768421052632,0.485529919906,0.33303849677,0.458943158386,0.497925937754,3.87159085097,0.48658480679,0.801268362029,0.502378287032,0.524346223506,1.45352385844,9.41512990157
0.331578947368,100000.0,0.0805263157895,0.515102704057,0.334413478418,0.500184737222,0.529108813102,3.89162028071,0.51972820007,0.812648413615,0.541797392,0.5658543209,1.46970122748,9.68015956757
0.331578947368,100000.0,0.0842105263158,0.539647018444,0.335490183858,0.533840079231,0.554061558238,3.90799081527,0.546913024559,0.821883279615,0.573858413291,0.599000909921,1.4828248269,9.89551010933
0.331578947368,100000.0,0.0878947368421,0.560281794148,0.336347277698,0.561697670988,0.574337197664,3.92155016895,0.569523746314,0.829483064916,0.600309799072,0.625879636395,1.49362166448,10.0730320206
0.331578947368,100000.0,0.0915789473684,0.577830090954,0.337039692746,0.585050456337,0.591040114249,3.93291646753,0.588565327697,0.835816455517,0.622413392689,0.647977703177,1.50261698318,10.2212666841
0.331578947368,100000.0,0.0952631578947,0.59290750501,0.337606547249,0.604850044495,0.604970437526,3.94254783495,0.604780285967,0.841154544151,0.641096230011,0.666371378428,1.51019685065,10.3464816584
0.331578947368,100000.0,0.0989473684211,0.605981633647,0.338076204197,0.621808508277,0.61671792763,3.95078901745,0.618726281199,0.845699871029,0.657050685534,0.681853041878,1.51664961273,10.4533527836
0.331578947368,100000.0,0.102631578947,0.617412760824,0.33846957201,0.636466857001,0.62672422807,3.95790313579,0.630828498259,0.849606009791,0.670801781025,0.695015371904,1.52219383859,10.5454220533
0.331578947368,100000.0,0.106315789474,0.627482159064,0.338802300437,0.649241927657,0.635324921139,3.96409365816,0.64141564219,0.852991004013,0.682753236522,0.706308179405,1.52699748408,10.6254105127
0.331578947368,100000.0,0.11,0.636412091307,0.339086268548,0.660459046356,0.642778442423,3.96951984131,0.650745091186,0.855946735979,0.693219513027,0.71607745459,1.53119124897,10.6954357337
0.342105263158,100000.0,0.04,1.39835490974,0.165906243681,2.77823364126,2.49644429203,2.48299956472,1.98038931708,0.083416906753,2.64733596346,3.51452505188,0.189138745082,17.7367446357
0.342105263158,100000.0,0.0436842105263,0.915799390409,0.222105540797,1.84907143606,1.56870944929,2.84427620421,1.29194092917,0.163279562392,1.74163560339,2.26021637528,0.542800894697,13.3998353857
0.342105263158,100000.0,0.0473684210526,0.536557302416,0.260134527244,1.16247441562,0.909598746908,3.13106129598,0.77555775302,0.350653284736,1.0708754237,1.36922488013,0.81087266193,10.3770102917
0.342105263158,100000.0,0.0510526315789,0.255713125472,0.284941812514,0.678513280277,0.461238539603,3.34280883892,0.407185571893,0.484754464588,0.59814932952,0.763704879394,1.00245324594,8.27946308813
0.342105263158,100000.0,0.0547368421053,0.0511219894477,0.301097631256,0.340340677325,0.158090093543,3.49554985187,0.147114657976,0.579206721262,0.268347585381,0.354875831731,1.13724313941,6.8329881792
0.342105263158,100000.0,0.0584210526316,0.0987966793943,0.311794432838,0.101360448439,0.0496283066501,3.60593628507,0.0383793949085,0.64617111655,0.0358594658277,0.0752250136885,1.23272284113,6.1958739845
0.342105263158,100000.0,0.0621052631579,0.210418026418,0.319051194198,0.0709440394019,0.19510043584,3.68680698749,0.173261575435,0.694454976935,0.131252696014,0.120248025245,1.30151803702,6.903055994
0.342105263158,100000.0,0.0657894736842,0.295170299831,0.324106985105,0.198055740984,0.299511844911,3.74714886565,0.273557791588,0.729997999856,0.254112963502,0.260258489218,1.35212951572,7.73405049637
0.342105263158,100000.0,0.0694736842105,0.360828870592,0.327722907575,0.293999535674,0.376305705879,3.79305973234,0.349827513364,0.756726803057,0.34651135904,0.363014003204,1.39017043073,8.35816686145
0.342105263158,100000.0,0.0731578947368,0.412680901292,0.330373492094,0.367996942016,0.434103233279,3.82866196686,0.409066907881,0.777243582813,0.41750827889,0.440180881185,1.41935732319,8.8371735095
0.342105263158,100000.0,0.0768421052632,0.45436022734,0.332360846174,0.426206808693,0.47853350291,3.85676701399,0.455979593053,0.793294686668,0.473147678033,0.499368836599,1.44218257456,9.21220176802
0.342105263158,100000.0,0.0805263157895,0.488403624641,0.333881768386,0.472821766435,0.513349121949,3.8793199571,0.493786598256,0.806072136662,0.517537678543,0.545645370783,1.46034640207,9.51116442482
0.342105263158,100000.0,0.0842105263158,0.516613106181,0.335067443634,0.510753675826,0.541105754076,3.89768895827,0.524737176465,0.816404744492,0.553526411833,0.582457677399,1.47503035008,9.75338529826
0.342105263158,100000.0,0.0878947368421,0.540291539594,0.336007279755,0.542065148404,0.563580509355,3.91285295878,0.550432659684,0.824879564601,0.583127441392,0.612199929417,1.48707093716,9.95250796815
0.342105263158,100000.0,0.0915789473684,0.560397176544,0.336763498374,0.568244974303,0.582033775403,3.9255242421,0.572034402534,0.831919924738,0.607791162467,0.636568056136,1.49707113936,10.118348352
0.342105263158,100000.0,0.0952631578947,0.577646336199,0.337380252358,0.590386889282,0.597376135324,3.93622943342,0.590399455049,0.837836304058,0.628580818808,0.656785752537,1.50547303652,10.2580944136
0.342105263158,100000.0,0.0989473684211,0.59258267819,0.337889442432,0.609307688186,0.610276833171,3.9453638062,0.606170624618,0.842860053447,0.646288685466,0.673751231573,1.51260593499,10.3770969783
0.342105263158,100000.0,0.102631578947,0.605624680289,0.338314503504,0.625626668669,0.621235599701,3.95322825185,0.619837312712,0.847166120993,0.661514125372,0.688134326062,1.51871878472,10.4794003739
0.342105263158,100000.0,0.106315789474,0.617098694009,0.338672917256,0.63982000039,0.630631088762,3.96005483561,0.631777316184,0.85088862179,0.674716942099,0.700441916087,1.5240023802,10.5681047124
0.342105263158,100000.0,0.11,0.627262312851,0.338977910064,0.652258555928,0.638754110796,3.96602472862,0.642286022301,0.854131675906,0.68625445333,0.711062782227,1.52860480873,10.6456173608
0.352631578947,100000.0,0.04,1.61029390319,0.149822524475,3.11494164929,2.79404461862,2.33724215611,2.2449357565,0.17413826959,2.97163453433,3.91497105819,0.0595957962819,19.3716202666
0.352631578947,100000.0,0.0436842105263,1.11487873641,0.209102020298,2.1478475096,1.82129123248,2.71048580158,1.53100948683,0.0823701449594,2.02818853784,2.59907950511,0.427388614709,14.6716415898
0.352631578947,100000.0,0.0473684210526,0.705408261713,0.250630062827,1.40236379853,1.10332185686,3.02122846188,0.9712112565,0.285850140549,1.29950466678,1.62812826096,0.718500834116,11.3861476007
0.352631578947,100000.0,0.0510526315789,0.392680487485,0.278272713537,0.863273729354,0.6037720364,3.2570578201,0.56087157194,0.435231274559,0.772887551981,0.953346855407,0.931893301336,9.0492873421
0.352631578947,100000.0,0.0547368421053,0.160826001806,0.296450784702,0.481346535722,0.262119794853,3.4296201573,0.266758424536,0.541838723109,0.400573796088,0.492609983089,1.08401385127,7.41615805247
0.352631578947,100000.0,0.0584210526316,0.0106696109802,0.308524631895,0.209700809642,0.0269512678296,3.55512699975,0.05537406798,0.617847237715,0.136553716496,0.176088378983,1.19237845499,6.28921517626
0.352631578947,100000.0,0.0621052631579,0.138935547308,0.316710408129,0.0134266124029,0.137833463176,3.6472395604,0.0988366882092,0.672721748663,0.0535368685492,0.0452268440421,1.27055821138,6.39502595226
0.352631578947,100000.0,0.0657894736842,0.236493906707,0.322397964556,0.131322399147,0.25590666354,3.71591693567,0.213593674768,0.713069208322,0.193183315025,0.203445996543,1.32800845421,7.3133385185
0.352631578947,100000.0,0.0694736842105,0.312082448914,0.326450316687,0.240397668823,0.342500287616,3.76805789084,0.300806447239,0.743336008346,0.297987110539,0.319209363972,1.37108442629,8.02191196927
0.352631578947,100000.0,0.0731578947368,0.371729356031,0.329408098035,0.324324188663,0.407450204926,3.80837644671,0.36845363304,0.766495887803,0.378293936998,0.405830035348,1.40403250096,8.56439428852
0.352631578947,100000.0,0.0768421052632,0.419612725695,0.331615928221,0.390166906835,0.457196818843,3.84010433155,0.421932170504,0.784553068841,0.441036557115,0.472014632628,1.42971249611,8.98794563635
0.352631578947,100000.0,0.0805263157895,0.458663343261,0.333298117533,0.442745995263,0.496035559509,3.86548195855,0.464949483439,0.798877529444,0.490935570973,0.523562602581,1.45007803646,9.32462819701
0.352631578947,100000.0,0.0842105263158,0.49096853103,0.334603890141,0.485410874813,0.526888968223,3.8860854648,0.50009793729,0.810421541608,0.531264053424,0.564414547237,1.46648638855,9.59664219712
0.352631578947,100000.0,0.0878947368421,0.518039265602,0.335634674606,0.520532828031,0.551785621889,3.9030414966,0.529223555339,0.819858727184,0.564333861899,0.597301952798,1.47989723651,9.81964922046
0.352631578947,100000.0,0.0915789473684,0.540987218158,0.336460841717,0.549821420202,0.572160983012,3.91716844961,0.553664532321,0.827673909556,0.591807696682,0.624154976851,1.49100102425,10.0049010524
0.352631578947,100000.0,0.0952631578947,0.560643182143,0.337132164893,0.574530604312,0.589049488282,3.92907015954,0.574407545304,0.834221866564,0.614902117944,0.646362578892,1.50030282461,10.1606225325
0.352631578947,100000.0,0.0989473684211,0.577637304757,0.337684486796,0.59559513894,0.603209386478,3.93919882159,0.592191779333,0.839766311081,0.634521734185,0.664941421036,1.50817795447,10.2929243387
0.352631578947,100000.0,0.102631578947,0.592454218424,0.338144051452,0.613722400026,0.615205342237,3.94789783798,0.607579287685,0.844506159053,0.651349377667,0.680647520977,1.51490943543,10.4064156309
0.352631578947,100000.0,0.106315789474,0.605471483357,0.338530372784,0.62945520463,0.625464065479,3.95543142166,0.621003359501,0.848593511272,0.665907709833,0.694051371402,1.52071362727,10.5046221272
0.352631578947,100000.0,0.11,0.616986784897,0.338858168332,0.643215495416,0.634312414734,3.96200534634,0.632802297915,0.852146153648,0.678601987064,0.705589342059,1.52575804116,10.5902760316
0.363157894737,100000.0,0.04,1.81654354502,0.134214892044,3.44191734976,3.08297090261,2.19571534083,2.50222848777,0.262260820916,3.28650120594,4.30380377483,0.0661815626659,21.0923378824
0.363157894737,100000.0,0.0436842105263,1.31993083573,0.195752532398,2.45479871648,2.08071128285,2.57307790782,1.77708091301,0.000783721818053,2.32250589219,2.94717989323,0.308859142345,15.9806808379
0.363157894737,100000.0,0.0473684210526,0.885764676858,0.240517101842,1.65780013489,1.30953513623,2.90434240181,1.18002762235,0.216811714281,1.54286302652,1.90378263849,0.620198008667,12.4616424619
0.363157894737,100000.0,0.0510526315789,0.54208662843,0.271030573341,1.06405543451,0.758611722852,3.16394981141,0.728360004368,0.38137589269,0.962685513011,1.15941738609,0.85527917782,9.88685214451
0.363157894737,100000.0,0.0547368421053,0.281831810087,0.291351579891,0.636185380983,0.376313175843,3.35730829536,0.398593785366,0.500766346495,0.545680426413,0.643854866724,1.02563079132,8.05751645848
0.363157894737,100000.0,0.0584210526316,0.0870482942616,0.304919977176,0.329208859005,0.111393155205,3.49916787245,0.159217836417,0.586565651639,0.247540634732,0.287361254842,1.14794380699,6.76036734272
0.363157894737,100000.0,0.0621052631579,0.0595214453327,0.314126508502,0.106604412117,0.0746112833138,3.60362808358,0.0162469645823,0.648682770411,0.0322104845904,0.0376494985367,1.2364331031,6.12971455406
0.363157894737,100000.0,0.0657894736842,0.171299921746,0.320512237184,0.0576683778469,0.207794815456,3.68152911235,0.147045348619,0.694349019679,0.126009407058,0.140709017498,1.30144921057,6.848366468
0.363157894737,100000.0,0.0694736842105,0.257965390588,0.325047888827,0.181326201478,0.30525500877,3.74058368085,0.24644685152,0.728544535637,0.244579565346,0.270895970601,1.35011039342,7.65075548703
0.363157894737,100000.0,0.0731578947368,0.326320746515,0.32834583704,0.276285035168,0.378137522908,3.78613694311,0.323470947108,0.754640976133,0.335221077561,0.368001766112,1.38723100313,8.26379185479
0.363157894737,100000.0,0.0768421052632,0.381133002514,0.330797498555,0.350599788636,0.433773470974,3.82188019987,0.384269170009,0.774924892562,0.405839243146,0.441937734989,1.41607343768,8.74122843894
0.363157894737,100000.0,0.0805263157895,0.425767668319,0.332657698039,0.409785454337,0.477060148267,3.85038119194,0.433086622724,0.790963472259,0.461833237928,0.499314932789,1.43887231488,9.11972274148
0.363157894737,100000.0,0.0842105263158,0.462630519904,0.33409574215,0.457679628074,0.511329048989,3.87344827803,0.472898481559,0.803846718802,0.506950232017,0.54462385522,1.45718102946,9.4246835342
0.363157894737,100000.0,0.0878947368421,0.493466434726,0.335226460391,0.496999414549,0.538889776115,3.89237366305,0.505825270172,0.814345158793,0.543836108066,0.580972811544,1.47209718758,9.67403228499
0.363157894737,100000.0,0.0915789473684,0.519560216998,0.336129308106,0.529702231144,0.561373612792,3.90809487586,0.533404183066,0.823012552358,0.57439169076,0.610553806787,1.48440930684,9.88063178471
0.363157894737,100000.0,0.0952631578947,0.541872125035,0.336860318653,0.557222014087,0.579953492129,3.92130245796,0.556767995004,0.83025334372,0.600005555594,0.634940486599,1.49469309196,10.0538708807
0.363157894737,100000.0,0.0989473684211,0.56113020929,0.33745971861,0.580626002332,0.595487096913,3.93251248404,0.576764571224,0.836367504943,0.621708274969,0.655281746317,1.50337540764,10.2007130163
0.363157894737,100000.0,0.102631578947,0.577893993164,0.33795687047,0.600720400601,0.608611533811,3.94211600334,0.594037875502,0.84158077421,0.640276172814,0.672429678385,1.51077739568,10.326400698
0.363157894737,100000.0,0.106315789474,0.592598976817,0.338373539709,0.618122710054,0.619807035965,3.95041320135,0.609083718865,0.846065349223,0.65630220954,0.687025566332,1.51714397,10.4349362779
0.363157894737,100000.0,0.11,0.605588163731,0.338726092522,0.633312010625,0.629440537138,3.95763732917,0.622288707541,0.849954259355,0.670245160693,0.699558640394,1.52266429449,10.5294151957
0.373684210526,100000.0,0.04,2.01300966341,0.119371704302,3.75290549819,3.35772180891,2.06109809469,2.74722554187,0.346113241778,3.58593315247,4.67365994169,0.185813128974,22.8428517763
0.373684210526,100000.0,0.0436842105263,1.52735364507,0.182275989,2.76473238065,2.34260075526,2.4343411673,2.02589247403,0.0848028985144,2.61962901889,3.29868027908,0.189186869818,17.4694954776
0.373684210526,100000.0,0.0473684210526,1.07576813252,0.229890100222,1.9263093725,1.52625564494,2.7815000601,1.3999043458,0.144167400266,1.7986104337,2.19353602018,0.516886889191,13.5928283994
