Emt,Eme,E0,Pu239,Pu240,Pu241,U235,U238,Pu239,Pu240,Pu241,U235,U238,SumErr
0.2,100000.0,0.155288888889,0.684243562848,0.340446612349,0.71693435975,0.679033308223,3.99607350447,0.699630902137,0.870322582158,0.74511187992,0.763356301492,1.55160462136,11.0467576347
0.2,100000.0,0.1722,0.686581886395,0.340599173041,0.720657137707,0.682337272833,3.99813847801,0.702543037301,0.871516880538,0.748875686831,0.767861021267,1.55330639853,11.0724169724
0.2,316227.766017,0.02,2.79768411915,0.337112257013,7.08233869121,7.52194694953,2.95489720771,4.74575756142,0.786646443301,6.47037633758,10.0356861008,0.867416317928,43.5998619856
0.2,316227.766017,0.0369111111111,0.435234978063,0.519101044633,1.02624680859,1.09690836864,9.22345669885,0.693705628417,0.0897223926677,0.923030276031,1.39087977329,0.044947764374,15.4432337336
0.2,316227.766017,0.0538222222222,0.00241788866372,0.600884960627,0.0972804572395,0.161425163452,10.6686519492,0.0229349309196,0.0620309294329,0.0138569958121,0.0813827480105,0.238666064825,11.9495320881
0.2,316227.766017,0.0707333333333,0.112342834527,0.624956769613,0.116986175828,0.0454094920277,11.046117499,0.135885544302,0.101007287416,0.200491744434,0.211828114945,0.288079955755,12.8831054178
0.2,316227.766017,0.0876444444444,0.157101193283,0.635373757502,0.200130933665,0.123231043096,11.2013362733,0.19828584725,0.116900234107,0.284494152339,0.322788621471,0.308166396399,13.5478084524
0.2,316227.766017,0.104555555556,0.180570848374,0.641004939439,0.242408737009,0.1619074809,11.2828948717,0.23023839108,0.125208095342,0.327434296925,0.378108895525,0.318648184059,13.8884247404
0.2,316227.766017,0.121466666667,0.194825437482,0.644485776709,0.267546533796,0.184506669522,11.3324066534,0.249320484933,0.130233918545,0.353046408519,0.410495236417,0.324982234124,14.0918493535
0.2,316227.766017,0.138377777778,0.204339996254,0.646835187039,0.284066736162,0.199157235517,11.3654102448,0.261898152598,0.133575539676,0.369912420426,0.431516887103,0.3291905845,14.2259029841
0.2,316227.766017,0.155288888889,0.211118576515,0.648521695126,0.295698096309,0.209359989062,11.388886216,0.270772399255,0.135947909694,0.381803612136,0.446169161286,0.332176711852,14.3204543673
0.2,316227.766017,0.1722,0.216182990777,0.64978851099,0.304307761882,0.216844872376,11.4063976971,0.277351521391,0.137714858828,0.390614223123,0.456924967849,0.334399915225,14.3905273196
0.2,1000000.0,0.02,2.89348805487,0.370773120627,7.28592701082,7.73649976361,3.05306543271,4.8906525413,0.846742203599,6.65835438179,10.3140032397,0.959672380817,45.0091781298
0.2,1000000.0,0.0369111111111,0.780978056515,0.88462958052,1.51294493485,1.59983797767,11.6729296469,1.0988845222,0.495941338587,1.38260390282,1.96146692808,0.616372634581,22.0065895227
0.2,1000000.0,0.0538222222222,0.295684591205,1.07894440873,0.423972559882,0.506177002369,14.1406466514,0.324705211606,0.396664427258,0.31264525886,0.397330573838,0.524010484408,18.4007811695
0.2,1000000.0,0.0707333333333,0.166795664633,1.1356668321,0.159568241053,0.252440364931,14.8191437034,0.131639858023,0.369475519427,0.0466322821572,0.0283317603186,0.499050596978,17.608744823
0.2,1000000.0,0.0876444444444,0.113411636299,1.15994775006,0.0554818638798,0.155802607935,15.1020150355,0.0546746301892,0.358165640234,0.0592075228779,0.113348636935,0.488731326505,17.6607866504
0.2,1000000.0,0.104555555556,0.0851948750868,1.17297007276,0.00222824301705,0.107555095359,15.251481814,0.015017869507,0.352198509621,0.113667291514,0.184416371291,0.483305830944,17.7680359731
0.2,1000000.0,0.121466666667,0.0679776259655,1.18097425311,0.0295413176962,0.0793035523812,15.3424793564,0.00874495317714,0.348569535975,0.146266903759,0.226155563851,0.480013648562,17.9100267109
0.2,1000000.0,0.138377777778,0.0564506613284,1.18635422541,0.0504629991298,0.0609681606778,15.4032393355,0.0244405030031,0.346148405403,0.167782199884,0.253300531372,0.47782062203,18.0269676437
0.2,1000000.0,0.155288888889,0.0482206836269,1.19020392922,0.0652139435073,0.0481910555456,15.446506288,0.035530217191,0.344425429253,0.182974293724,0.272244956888,0.476261743949,18.1097725409
0.2,1000000.0,0.1722,0.0420620125298,1.19308840543,0.0761437918324,0.0388139282708,15.4788050114,0.0437601844411,0.343139893131,0.194242963827,0.286163965584,0.475099646994,18.1713198034
0.3,100000.0,0.02,3.11866674542,0.29796940174,7.85311697445,8.31726577638,2.02605843865,5.27148253278,0.881331224859,7.18698514536,11.117336648,0.989234600183,47.0594474878
0.3,100000.0,0.0369111111111,0.989393339408,0.178355768364,2.26732397216,2.14420220346,2.75703096168,1.54742066262,0.064262024676,2.15793399089,3.0435842452,0.39836760992,15.5478747784
0.3,100000.0,0.0538222222222,0.256295762813,0.313565443908,0.054797911703,0.127550276518,3.67942302994,0.18553359423,0.683254626676,0.101648797582,0.0226713268991,1.28522951785,6.70997028812
0.3,100000.0,0.0707333333333,0.517601838776,0.332356589328,0.476895444197,0.495300941214,3.87753312303,0.510443447632,0.802967713458,0.51398648715,0.518169604402,1.45587871619,9.50113390537
0.3,100000.0,0.0876444444444,0.606299579041,0.33715783161,0.608818350336,0.600095191703,3.94240206774,0.61359088719,0.840352880565,0.641770922508,0.658480138942,1.50904277075,10.3580106204
0.3,100000.0,0.104555555556,0.64811547351,0.338998615879,0.667791225057,0.643736579158,3.97176617128,0.660169738256,0.856816788945,0.698334703546,0.716520518842,1.53242152186,10.7346713363
0.3,100000.0,0.121466666667,0.671904125161,0.339894530565,0.70012966693,0.666397041874,3.98788212692,0.685900287487,0.865691319289,0.729079412008,0.746473316273,1.54501090151,10.938362728
0.3,100000.0,0.138377777778,0.687111919126,0.340401817409,0.720257432239,0.679911212334,3.99787883732,0.702006228575,0.87112662449,0.748072676608,0.76424123298,1.55271582632,11.0637238074
0.3,100000.0,0.155288888889,0.697624995947,0.340720143489,0.733892373834,0.688759014817,4.00461803601,0.712966209324,0.874756349112,0.760858875136,0.775820570092,1.5578583514,11.1478749192
0.3,100000.0,0.1722,0.705308394809,0.340935144443,0.743700549926,0.694949551048,4.00944079593,0.720879474182,0.877335028944,0.770008418417,0.783890252465,1.56151015835,11.2079577685
0.3,316227.766017,0.02,3.12895264202,0.301204274566,7.87520914665,8.34050285249,2.03343579538,5.28713849613,0.8869263018,7.20739376503,11.1476125105,0.997603445442,47.20597923
0.3,316227.766017,0.0369111111111,1.96507645875,0.223762744891,3.8671696385,3.68128629412,4.5636770688,2.79161611161,0.570707166448,3.69972640834,5.01807296707,0.56481579023,26.9459106488
0.3,316227.766017,0.0538222222222,0.607633571596,0.483283287304,1.04020625656,0.876850706813,9.03537077609,0.744956068688,0.102865389714,0.927093743126,1.08522308767,0.031597967246,14.9350808548
0.3,316227.766017,0.0707333333333,0.141453821156,0.579773223407,0.234849549665,0.183836345636,10.451333768,0.139383870198,0.0416551879416,0.132901194386,0.106646848495,0.213900634609,12.2257344435
0.3,316227.766017,0.0876444444444,0.0401915438738,0.616269411774,0.0492399247274,0.0359255749715,10.9568752057,0.0781653358237,0.092684851613,0.144583968146,0.202997358722,0.277985160625,12.4949183359
0.3,316227.766017,0.104555555556,0.130570364552,0.633705291255,0.182089219744,0.130826522604,11.1911955721,0.181100077741,0.116183328099,0.272943173968,0.336154547413,0.307420052547,13.48218815
0.3,316227.766017,0.121466666667,0.183428116162,0.643531799688,0.256580196386,0.180913208649,11.320812646,0.23931020127,0.129125452079,0.344227311307,0.406122327705,0.323604499782,14.027655759
0.3,316227.766017,0.138377777778,0.217786584157,0.649721531175,0.303553465301,0.211045994461,11.4014340352,0.276257372546,0.137150465421,0.388816669772,0.448042619136,0.333627920204,14.3674366574
0.3,316227.766017,0.155288888889,0.241802742845,0.653935726912,0.33564624362,0.230878236294,11.4558270534,0.301631769349,0.142552124873,0.419076723086,0.47553117275,0.340368600927,14.597250394
0.3,316227.766017,0.1722,0.259493477488,0.656972197357,0.358870219341,0.244802083597,11.4947514847,0.320072128019,0.146410633279,0.44085193635,0.494767456753,0.345180181586,14.7621717985
0.3,1000000.0,0.02,3.13065388885,0.301739211846,7.87886087003,8.34434393043,2.0346591013,5.28972870953,0.887949042424,7.21076761755,11.1526176427,0.999163810864,47.2304838255
0.3,1000000.0,0.0369111111111,2.22603180567,0.331202666412,4.29456122133,4.09202377693,5.04755083458,3.12468394944,0.761270691101,4.11173620351,5.54626322934,0.859871172043,30.3951955504
0.3,1000000.0,0.0538222222222,0.988819040185,0.834528281342,1.52253492025,1.31973672536,11.4012408311,1.15593430354,0.50576584405,1.38040014606,1.57425439598,0.622438725989,21.3056532139
0.3,1000000.0,0.0707333333333,0.473759822634,1.03930477245,0.59308354406,0.526206644837,13.7700791989,0.4673394156,0.411110784609,0.458592300244,0.421816283235,0.536298599902,18.6975913665
0.3,1000000.0,0.0876444444444,0.258538745266,1.11899674517,0.245514370323,0.261810729665,14.6631251969,0.204610404887,0.375539632668,0.11737623056,0.0374495183061,0.504199103327,17.7871606771
0.3,1000000.0,0.104555555556,0.14824449258,1.15733173129,0.0791011838436,0.145561858638,15.0855701812,0.0771877642386,0.358747085043,0.044130477272,0.131165665318,0.489116776928,17.7161572164
0.3,1000000.0,0.121466666667,0.0827246441348,1.17896602298,0.015339069895,0.0837021315272,15.3215105628,0.00419975209595,0.349381470648,0.134865050264,0.220610744148,0.48073064786,17.8720300963
0.3,1000000.0,0.138377777778,0.039727942679,1.19259054035,0.0753201698663,0.046322420188,15.4690512689,0.0424876130784,0.343530972065,0.192007959274,0.274486307038,0.47550326702,18.1510284605
0.3,1000000.0,0.155288888889,0.00948125491838,1.20186032416,0.116493756793,0.0216557048839,15.5689230581,0.0747174715695,0.339573891173,0.230959598881,0.309931596096,0.471973296335,18.3455699529
0.3,1000000.0,0.1722,0.0129009338925,1.20853431785,0.146388380004,0.00430813644017,15.6405513077,0.0982264277717,0.33673767488,0.259076455309,0.33479127227,0.469446342713,18.5109612489
0.4,100000.0,0.02,3.13485058464,0.300546317277,7.88841575934,8.35385649064,2.01779975343,5.29636653908,0.888546711621,7.21959528284,11.1657432447,0.999692192864,47.2654128764
0.4,100000.0,0.0369111111111,2.69157667987,0.0314431033657,5.11551609998,4.75288161727,1.57333927422,3.74815039078,0.694334313015,4.90562008741,6.55869603701,0.686024618695,30.7575822216
0.4,100000.0,0.0538222222222,0.876178797444,0.263790759992,1.42058626502,0.973566501704,2.99151282459,1.05882937433,0.290341703556,1.28506269794,1.43783110242,0.726359359012,11.324059386
0.4,100000.0,0.0707333333333,0.0608752142292,0.320785343525,0.0211147383146,0.184384539349,3.6463804166,0.0530381137314,0.678604191936,0.0644110511951,0.115414844019,1.27932264154,6.42433109443
0.4,100000.0,0.0876444444444,0.384773752256,0.333392614575,0.393502751027,0.48168221933,3.84484703002,0.402128223974,0.789683821202,0.453768321712,0.508410999799,1.43716623974,9.02935597364
0.4,100000.0,0.104555555556,0.527316458055,0.337458165682,0.559092482679,0.588954405724,3.92357648682,0.547883405063,0.832349344512,0.605771449822,0.648323832728,1.49772565256,10.0684516837
0.4,100000.0,0.121466666667,0.603633144536,0.339190336739,0.642028444202,0.638852595762,3.96252715324,0.623453984028,0.853020163682,0.680536541977,0.712665156483,1.52704655857,10.5829540792
0.4,100000.0,0.138377777778,0.650164160452,0.340077906756,0.690203357606,0.666275846854,3.98487940982,0.668565557648,0.864708775374,0.723348188447,0.74769041582,1.54361957987,10.8795331987
0.4,100000.0,0.155288888889,0.681161601613,0.340593925692,0.721139662973,0.683152172182,3.99908068765,0.698176696834,0.872054273238,0.75052778185,0.769074538321,1.55403167616,11.0689930165
0.4,100000.0,0.1722,0.703157336575,0.340922246777,0.742471033393,0.694405112562,4.00878410812,0.71896304638,0.877031189515,0.769095698752,0.78323876919,1.56108496301,11.1991535043
0.4,316227.766017,0.02,3.13497447216,0.300585203859,7.8886818621,8.35413636751,2.01788801384,5.29655511507,0.888614053283,7.21984110733,11.1661079269,0.999792909016,47.2671770311
0.4,316227.766017,0.0369111111111,2.98623917307,0.0456528650009,5.60294880783,5.21096801741,1.77277763244,4.12665404006,0.858118235461,5.37573260335,7.16122933121,0.929100944587,34.0694216504
0.4,316227.766017,0.0538222222222,2.15976305343,0.2390440774,3.07356505991,2.31760814818,5.67219320516,2.45947769048,0.441076282264,2.83897251666,3.09127403334,0.39304218225,22.6860162491
0.4,316227.766017,0.0707333333333,1.02430206845,0.463521079098,1.19785382541,0.748945851195,8.93488762533,1.02576879018,0.108725652506,1.00179761199,0.879131503641,0.0258503779379,15.4107843857
0.4,316227.766017,0.0876444444444,0.441032855039,0.5612339616,0.417519307699,0.203711022068,10.257910111,0.381838942365,0.0239830096949,0.262484039513,0.118471134906,0.192236642255,12.8604210261
0.4,316227.766017,0.104555555556,0.145127710943,0.605236108314,0.0651449625081,0.0150435879521,10.8349211472,0.0753988786812,0.0813741636504,0.0627550002354,0.183294259972,0.264017746028,12.3323135655
0.4,316227.766017,0.121466666667,0.0235943735437,0.628221578396,0.121139996544,0.121444806754,11.1308809729,0.0930193762438,0.110649215184,0.231293478168,0.328610877332,0.300581949725,13.0894366248
0.4,316227.766017,0.138377777778,0.129967698743,0.641784683124,0.232482034138,0.181257542191,11.3034882673,0.196735017225,0.127655965916,0.330482564769,0.409606544925,0.321804058299,13.8752643767
0.4,316227.766017,0.155288888889,0.202275121547,0.650542253687,0.305219363974,0.218549517763,11.4140454804,0.266108985863,0.138517051258,0.394494465175,0.459743987481,0.335348776464,14.3848450036
0.4,316227.766017,0.1722,0.254270861884,0.656587575631,0.355941881161,0.24362161255,11.48991904,0.315418105614,0.145953812621,0.438695924234,0.49324834523,0.344618874295,14.7382760332
0.4,1000000.0,0.02,3.13499490391,0.300591615966,7.8887257215,8.35418249845,2.0179026073,5.29658622454,0.8886263267,7.21988162934,11.166168042,0.999811632303,47.267471202
0.4,1000000.0,0.0369111111111,3.0394131948,0.0595599117555,5.69084644573,5.29358247876,1.80886701792,4.19498768104,0.890820453411,5.46052079671,7.26992611738,0.978657208011,34.6871813055
0.4,1000000.0,0.0538222222222,2.56166757284,0.396329013121,3.59043719504,2.73809129515,6.51252060255,2.89848375405,0.700101794693,3.32504937841,3.60914590357,0.797579048369,27.1294055578
0.4,1000000.0,0.0707333333333,1.50108756511,0.807828316118,1.71401403049,1.15880759651,11.2611194299,1.50027106252,0.51036770463,1.46965342164,1.31629753026,0.62503994772,21.8644866049
0.4,1000000.0,0.0876444444444,0.851022431235,1.00506885208,0.819464836627,0.543940621406,13.4457949714,0.771447471582,0.423528285007,0.617579915185,0.429840570881,0.546928923877,19.4546168793
0.4,1000000.0,0.104555555556,0.496500216254,1.09747907285,0.390748156662,0.284874608948,14.4509958362,0.401380626471,0.383697437783,0.220565594387,0.0598009550765,0.511281054279,18.2973235589
0.4,1000000.0,0.121466666667,0.287398546688,1.14654554766,0.157640445281,0.156042220409,14.9793141918,0.191615716492,0.362808509737,0.0092037683864,0.122614540201,0.492640304158,17.9058237908
0.4,1000000.0,0.138377777778,0.153114863215,1.17571926499,0.0161580356057,0.0827794081326,15.2914172703,0.0602256810586,0.350488349928,0.117024307238,0.225557238824,0.48166702193,17.9541514412
0.4,1000000.0,0.155288888889,0.0608020042439,1.19463087642,0.0771398948663,0.0367927642533,15.4928455636,0.0285815161548,0.342546989233,0.199215361195,0.289751649255,0.474603269185,18.1969098884
0.4,1000000.0,0.1722,0.00607704717081,1.20771450474,0.142606001732,0.00574222798606,15.6317591245,0.0921440486601,0.337075761644,0.256305386744,0.33285464289,0.469741451694,18.4820201978
0.5,100000.0,0.02,3.13504721885,0.300577236052,7.88883990779,8.35429570306,2.01769980415,5.29666723787,0.888633633774,7.21998679677,11.1663242933,0.999818155227,47.2678899869
0.5,100000.0,0.0369111111111,3.13030345667,0.00597979733104,5.84240899567,5.41787874781,1.26978930575,4.31378445907,0.888366002778,5.60626466496,7.45598150094,0.963286150604,34.8940430816
0.5,100000.0,0.0538222222222,2.69338673663,0.185179710177,3.75067533295,2.71002630094,1.8936109525,3.05009180719,0.33433580243,3.47038392478,3.74469361403,0.161345598547,21.9937297802
0.5,100000.0,0.0707333333333,0.982146972085,0.294786374872,1.12774294031,0.505951277551,3.11883390738,0.988407555918,0.39690057055,0.92927347981,0.780216631302,0.879855803786,10.0041155136
0.5,100000.0,0.0876444444444,0.109669962721,0.324998788844,0.0692449126452,0.226664049325,3.6246061672,0.0689642374725,0.676592902727,0.0532511186683,0.184223480795,1.27698851015,6.61520413055
0.5,100000.0,0.104555555556,0.265997168946,0.334025538786,0.334354541097,0.474934186159,3.81638369128,0.305047081494,0.778710078118,0.416629295074,0.505578566956,1.42181430228,8.65347445019
0.5,100000.0,0.121466666667,0.452163597679,0.337512465845,0.519301581158,0.579971822556,3.90361829531,0.48471819811,0.82406685121,0.579418645818,0.639756894616,1.48609523002,9.80662358231
0.5,100000.0,0.138377777778,0.557625621026,0.339163134722,0.618445878819,0.63315867166,3.95012541408,0.584565340951,0.847849515388,0.66518787171,0.707001758741,1.51978438434,10.4229075914
0.5,100000.0,0.155288888889,0.623653102295,0.340066984821,0.678018412668,0.663793915116,3.97797238522,0.646281939214,0.861916121416,0.71602898778,0.745419736708,1.53970326664,10.7928548519
0.5,100000.0,0.1722,0.66815581494,0.340616736031,0.716913740389,0.68315982336,3.9961182727,0.687504903041,0.870996219298,0.748864005703,0.769547659689,1.55255756036,11.0344347355
0.5,316227.766017,0.02,3.13504852323,0.300577645469,7.88884270951,8.3542986498,2.01770073334,5.29666922333,0.88863434279,7.21998938499,11.166328133,0.99981921563,47.2679085611
0.5,316227.766017,0.0369111111111,3.16620580207,0.0146989813646,5.90180082287,5.47353586933,1.28886895967,4.35993046499,0.907885560053,5.66354657498,7.52941464332,0.992160959841,35.2980486385
0.5,316227.766017,0.0538222222222,3.60217982459,0.0148455728624,4.91775833045,3.62012973548,2.58714979916,4.04473725038,0.750914410796,4.56665469999,4.90816209642,0.781752825922,29.794284546
0.5,316227.766017,0.0707333333333,2.55408472429,0.263747990903,2.81185922345,1.6934672797,6.32765747642,2.55596578218,0.366717569445,2.44852252519,2.17433464951,0.296340922138,21.4926981432
0.5,316227.766017,0.0876444444444,1.38907348514,0.452742667942,1.29874753306,0.655822686313,8.87615837377,1.28618087483,0.111372304413,1.02338722017,0.728584447506,0.0235880444596,15.8456576376
0.5,316227.766017,0.104555555556,0.704892633004,0.546660771392,0.542954549636,0.209329341384,10.0977208979,0.596039885877,0.00966449581538,0.33822344191,0.115862119281,0.174793793272,13.3361419294
0.5,316227.766017,0.121466666667,0.318532004423,0.594517610434,0.153873815223,0.000127265495114,10.7091921322,0.220579796865,0.069837878868,0.00543698098063,0.167876485841,0.249850060781,12.4898240311
0.5,316227.766017,0.138377777778,0.0852338801873,0.621445378059,0.0669810407524,0.111135554835,11.0497217636,0.00125984529933,0.103189680269,0.196818243866,0.31741733649,0.291410293608,12.844613017
0.5,316227.766017,0.155288888889,0.0661352371116,0.638041513509,0.204006078609,0.176961337959,11.2582375068,0.143183109446,0.12354006424,0.313828377588,0.405264077986,0.316751968473,13.6459492717
0.5,316227.766017,0.1722,0.17043525847,0.649040810154,0.295262205587,0.219248047932,11.3958372297,0.24002559211,0.136932724835,0.39085505403,0.461381499011,0.333421004564,14.2924394264
0.5,1000000.0,0.02,3.13504873835,0.300577712976,7.88884317128,8.35429913549,2.01770088697,5.29666955087,0.888634472008,7.21998981163,11.1663287659,0.999819412754,47.2679116582
0.5,1000000.0,0.0369111111111,3.17218671894,0.0161512190411,5.9116887386,5.48280287383,1.29205816268,4.36762021376,0.911476128701,5.67308437574,7.54164212165,0.997584363617,35.3662949166
0.5,1000000.0,0.0538222222222,3.79683595192,0.0576609472493,5.16750649587,3.81493177938,2.73600621457,4.25793011959,0.850118728435,4.80131122373,5.15735426919,0.932642630888,31.5722983608
0.5,1000000.0,0.0707333333333,3.08892823823,0.453623082271,3.38406858938,2.09723130699,7.42071121928,3.08990004994,0.662113481015,2.96492087615,2.64886760528,0.760496678542,26.5708611271
0.5,1000000.0,0.0876444444444,1.95019057965,0.793594853,1.83710052778,1.04270392899,11.1821591065,1.82062298315,0.512574544177,1.49498878307,1.12911890622,0.626062821179,22.3891170338
0.5,1000000.0,0.104555555556,1.18085303521,0.978115466806,0.972298195478,0.544740886482,13.1810271714,1.0382460411,0.433482716722,0.707765921702,0.420658169716,0.555408563321,20.0125961679
0.5,1000000.0,0.121466666667,0.717195333292,1.07632191787,0.501479886273,0.300235256211,14.2342728981,0.585767680056,0.391937492937,0.291038749746,0.0763266761319,0.518415683521,18.6929915741
